x,y,simtime,communication_radius,"max_vehicle_communication",id
1498.87,847.16,23.956,100.0,15.0,1
1457.38,1043.5,23.956,100.0,15.0,204c
583.69,854.5,24.168,100.0,15.0,9
323.63,227.57,24.168,100.0,15.0,12
977.75,829.69,24.168,100.0,15.0,52
1425.56,1082.94,24.168,100.0,15.0,78
768.63,816.34,24.168,100.0,15.0,53
1470.88,1073.94,24.168,100.0,15.0,44
778.0,613.44,24.168,100.0,15.0,82
1573.69,569.0,24.168,100.0,15.0,27
1504.51,825.41,24.168,100.0,15.0,1c
798.63,778.69,24.168,100.0,15.0,15
1489.07,825.69,24.168,100.0,15.0,3
1579.38,473.19,24.168,100.0,15.0,34
874.28,625.54,24.168,100.0,15.0,63
1485.04,841.29,24.168,100.0,15.0,1b
1498.87,847.16,24.168,100.0,15.0,1
1457.38,1043.5,24.168,100.0,15.0,204c
583.69,854.5,24.38,100.0,15.0,9
323.63,227.57,24.38,100.0,15.0,12
977.75,829.69,24.38,100.0,15.0,52
1425.56,1082.94,24.38,100.0,15.0,78
768.63,816.34,24.38,100.0,15.0,53
1470.88,1073.94,24.38,100.0,15.0,44
778.0,613.44,24.38,100.0,15.0,82
1573.69,569.0,24.38,100.0,15.0,27
1504.51,825.41,24.38,100.0,15.0,1c
798.63,778.69,24.38,100.0,15.0,15
1489.07,825.69,24.38,100.0,15.0,3
1579.38,473.19,24.38,100.0,15.0,34
874.28,625.54,24.38,100.0,15.0,63
1485.04,841.29,24.38,100.0,15.0,1b
1498.87,847.16,24.38,100.0,15.0,1
1457.38,1043.5,24.38,100.0,15.0,204c
583.69,854.5,24.592,100.0,15.0,9
323.63,227.57,24.592,100.0,15.0,12
977.75,829.69,24.592,100.0,15.0,52
1425.56,1082.94,24.592,100.0,15.0,78
768.63,816.34,24.592,100.0,15.0,53
1470.88,1073.94,24.592,100.0,15.0,44
778.0,613.44,24.592,100.0,15.0,82
1573.69,569.0,24.592,100.0,15.0,27
1504.51,825.41,24.592,100.0,15.0,1c
798.63,778.69,24.592,100.0,15.0,15
1489.07,825.69,24.592,100.0,15.0,3
1579.38,473.19,24.592,100.0,15.0,34
874.28,625.54,24.592,100.0,15.0,63
1485.04,841.29,24.592,100.0,15.0,1b
1498.87,847.16,24.592,100.0,15.0,1
1457.38,1043.5,24.592,100.0,15.0,204c
583.69,854.5,24.804,100.0,15.0,9
323.63,227.57,24.804,100.0,15.0,12
977.75,829.69,24.804,100.0,15.0,52
1425.56,1082.94,24.804,100.0,15.0,78
768.63,816.34,24.804,100.0,15.0,53
1470.88,1073.94,24.804,100.0,15.0,44
778.0,613.44,24.804,100.0,15.0,82
1573.69,569.0,24.804,100.0,15.0,27
1504.51,825.41,24.804,100.0,15.0,1c
798.63,778.69,24.804,100.0,15.0,15
1489.07,825.69,24.804,100.0,15.0,3
1579.38,473.19,24.804,100.0,15.0,34
874.28,625.54,24.804,100.0,15.0,63
1485.04,841.29,24.804,100.0,15.0,1b
1498.87,847.16,24.804,100.0,15.0,1
1457.38,1043.5,24.804,100.0,15.0,204c
583.69,854.5,25.016,100.0,15.0,9
323.63,227.57,25.016,100.0,15.0,12
977.75,829.69,25.016,100.0,15.0,52
1425.56,1082.94,25.016,100.0,15.0,78
768.63,816.34,25.016,100.0,15.0,53
1470.88,1073.94,25.016,100.0,15.0,44
778.0,613.44,25.016,100.0,15.0,82
1573.69,569.0,25.016,100.0,15.0,27
1504.51,825.41,25.016,100.0,15.0,1c
798.63,778.69,25.016,100.0,15.0,15
1489.07,825.69,25.016,100.0,15.0,3
1579.38,473.19,25.016,100.0,15.0,34
874.28,625.54,25.016,100.0,15.0,63
1485.04,841.29,25.016,100.0,15.0,1b
1498.87,847.16,25.016,100.0,15.0,1
1457.38,1043.5,25.016,100.0,15.0,204c
583.69,854.5,25.228,100.0,15.0,9
323.63,227.57,25.228,100.0,15.0,12
977.75,829.69,25.228,100.0,15.0,52
1425.56,1082.94,25.228,100.0,15.0,78
768.63,816.34,25.228,100.0,15.0,53
1470.88,1073.94,25.228,100.0,15.0,44
778.0,613.44,25.228,100.0,15.0,82
1573.69,569.0,25.228,100.0,15.0,27
1504.51,825.41,25.228,100.0,15.0,1c
798.63,778.69,25.228,100.0,15.0,15
1489.07,825.69,25.228,100.0,15.0,3
1579.38,473.19,25.228,100.0,15.0,34
874.28,625.54,25.228,100.0,15.0,63
1485.04,841.29,25.228,100.0,15.0,1b
1498.87,847.16,25.228,100.0,15.0,1
1457.38,1043.5,25.228,100.0,15.0,204c
583.69,854.5,25.44,100.0,15.0,9
323.63,227.57,25.44,100.0,15.0,12
977.75,829.69,25.44,100.0,15.0,52
1425.56,1082.94,25.44,100.0,15.0,78
768.63,816.34,25.44,100.0,15.0,53
1470.88,1073.94,25.44,100.0,15.0,44
778.0,613.44,25.44,100.0,15.0,82
1573.69,569.0,25.44,100.0,15.0,27
1504.51,825.41,25.44,100.0,15.0,1c
798.63,778.69,25.44,100.0,15.0,15
1489.07,825.69,25.44,100.0,15.0,3
1579.38,473.19,25.44,100.0,15.0,34
874.28,625.54,25.44,100.0,15.0,63
1485.04,841.29,25.44,100.0,15.0,1b
1498.87,847.16,25.44,100.0,15.0,1
1457.38,1043.5,25.44,100.0,15.0,204c
583.69,854.5,25.652,100.0,15.0,9
323.63,227.57,25.652,100.0,15.0,12
977.75,829.69,25.652,100.0,15.0,52
1425.56,1082.94,25.652,100.0,15.0,78
768.63,816.34,25.652,100.0,15.0,53
1470.88,1073.94,25.652,100.0,15.0,44
778.0,613.44,25.652,100.0,15.0,82
1573.69,569.0,25.652,100.0,15.0,27
1504.51,825.41,25.652,100.0,15.0,1c
798.63,778.69,25.652,100.0,15.0,15
1489.07,825.69,25.652,100.0,15.0,3
1579.38,473.19,25.652,100.0,15.0,34
874.28,625.54,25.652,100.0,15.0,63
1485.04,841.29,25.652,100.0,15.0,1b
1498.87,847.16,25.652,100.0,15.0,1
1457.38,1043.5,25.652,100.0,15.0,204c
583.69,854.5,25.864,100.0,15.0,9
323.63,227.57,25.864,100.0,15.0,12
977.75,829.69,25.864,100.0,15.0,52
1425.56,1082.94,25.864,100.0,15.0,78
768.63,816.34,25.864,100.0,15.0,53
1470.88,1073.94,25.864,100.0,15.0,44
778.0,613.44,25.864,100.0,15.0,82
1573.69,569.0,25.864,100.0,15.0,27
1504.51,825.41,25.864,100.0,15.0,1c
798.63,778.69,25.864,100.0,15.0,15
1489.07,825.69,25.864,100.0,15.0,3
1579.38,473.19,25.864,100.0,15.0,34
874.28,625.54,25.864,100.0,15.0,63
1485.04,841.29,25.864,100.0,15.0,1b
1498.87,847.16,25.864,100.0,15.0,1
1457.38,1043.5,25.864,100.0,15.0,204c
583.69,854.5,26.076,100.0,15.0,9
323.63,227.57,26.076,100.0,15.0,12
977.75,829.69,26.076,100.0,15.0,52
1425.56,1082.94,26.076,100.0,15.0,78
768.63,816.34,26.076,100.0,15.0,53
1470.88,1073.94,26.076,100.0,15.0,44
778.0,613.44,26.076,100.0,15.0,82
1573.69,569.0,26.076,100.0,15.0,27
1504.51,825.41,26.076,100.0,15.0,1c
798.63,778.69,26.076,100.0,15.0,15
1489.07,825.69,26.076,100.0,15.0,3
1579.38,473.19,26.076,100.0,15.0,34
874.28,625.54,26.076,100.0,15.0,63
1485.04,841.29,26.076,100.0,15.0,1b
1498.87,847.16,26.076,100.0,15.0,1
1457.38,1043.5,26.076,100.0,15.0,204c
583.69,854.5,26.288,100.0,15.0,9
323.63,227.57,26.288,100.0,15.0,12
977.75,829.69,26.288,100.0,15.0,52
1425.56,1082.94,26.288,100.0,15.0,78
768.63,816.34,26.288,100.0,15.0,53
1470.88,1073.94,26.288,100.0,15.0,44
778.0,613.44,26.288,100.0,15.0,82
1573.69,569.0,26.288,100.0,15.0,27
1504.51,825.41,26.288,100.0,15.0,1c
798.63,778.69,26.288,100.0,15.0,15
1489.07,825.69,26.288,100.0,15.0,3
1579.38,473.19,26.288,100.0,15.0,34
874.28,625.54,26.288,100.0,15.0,63
1485.04,841.29,26.288,100.0,15.0,1b
1498.87,847.16,26.288,100.0,15.0,1
1457.38,1043.5,26.288,100.0,15.0,204c
583.69,854.5,26.5,100.0,15.0,9
323.63,227.57,26.5,100.0,15.0,12
977.75,829.69,26.5,100.0,15.0,52
1425.56,1082.94,26.5,100.0,15.0,78
768.63,816.34,26.5,100.0,15.0,53
1470.88,1073.94,26.5,100.0,15.0,44
778.0,613.44,26.5,100.0,15.0,82
1573.69,569.0,26.5,100.0,15.0,27
1504.51,825.41,26.5,100.0,15.0,1c
798.63,778.69,26.5,100.0,15.0,15
1489.07,825.69,26.5,100.0,15.0,3
1579.38,473.19,26.5,100.0,15.0,34
874.28,625.54,26.5,100.0,15.0,63
1485.04,841.29,26.5,100.0,15.0,1b
1498.87,847.16,26.5,100.0,15.0,1
1457.38,1043.5,26.5,100.0,15.0,204c
583.69,854.5,26.712,100.0,15.0,9
323.63,227.57,26.712,100.0,15.0,12
977.75,829.69,26.712,100.0,15.0,52
1425.56,1082.94,26.712,100.0,15.0,78
768.63,816.34,26.712,100.0,15.0,53
1470.88,1073.94,26.712,100.0,15.0,44
778.0,613.44,26.712,100.0,15.0,82
1573.69,569.0,26.712,100.0,15.0,27
1504.51,825.41,26.712,100.0,15.0,1c
798.63,778.69,26.712,100.0,15.0,15
1489.07,825.69,26.712,100.0,15.0,3
1579.38,473.19,26.712,100.0,15.0,34
874.28,625.54,26.712,100.0,15.0,63
1485.04,841.29,26.712,100.0,15.0,1b
1498.87,847.16,26.712,100.0,15.0,1
1457.38,1043.5,26.712,100.0,15.0,204c
583.69,854.5,26.924,100.0,15.0,9
323.63,227.57,26.924,100.0,15.0,12
977.75,829.69,26.924,100.0,15.0,52
1425.56,1082.94,26.924,100.0,15.0,78
768.63,816.34,26.924,100.0,15.0,53
1470.88,1073.94,26.924,100.0,15.0,44
778.0,613.44,26.924,100.0,15.0,82
1573.69,569.0,26.924,100.0,15.0,27
1504.51,825.41,26.924,100.0,15.0,1c
798.63,778.69,26.924,100.0,15.0,15
1489.07,825.69,26.924,100.0,15.0,3
1579.38,473.19,26.924,100.0,15.0,34
874.28,625.54,26.924,100.0,15.0,63
1485.04,841.29,26.924,100.0,15.0,1b
1498.87,847.16,26.924,100.0,15.0,1
1457.38,1043.5,26.924,100.0,15.0,204c
583.69,854.5,27.136,100.0,15.0,9
323.63,227.57,27.136,100.0,15.0,12
977.75,829.69,27.136,100.0,15.0,52
1425.56,1082.94,27.136,100.0,15.0,78
768.63,816.34,27.136,100.0,15.0,53
1470.88,1073.94,27.136,100.0,15.0,44
778.0,613.44,27.136,100.0,15.0,82
1573.69,569.0,27.136,100.0,15.0,27
1504.51,825.41,27.136,100.0,15.0,1c
798.63,778.69,27.136,100.0,15.0,15
1489.07,825.69,27.136,100.0,15.0,3
1579.38,473.19,27.136,100.0,15.0,34
874.28,625.54,27.136,100.0,15.0,63
1485.04,841.29,27.136,100.0,15.0,1b
1498.87,847.16,27.136,100.0,15.0,1
1457.38,1043.5,27.136,100.0,15.0,204c
583.69,854.5,27.348,100.0,15.0,9
323.63,227.57,27.348,100.0,15.0,12
977.75,829.69,27.348,100.0,15.0,52
1425.56,1082.94,27.348,100.0,15.0,78
768.63,816.34,27.348,100.0,15.0,53
1470.88,1073.94,27.348,100.0,15.0,44
778.0,613.44,27.348,100.0,15.0,82
1573.69,569.0,27.348,100.0,15.0,27
1504.51,825.41,27.348,100.0,15.0,1c
798.63,778.69,27.348,100.0,15.0,15
1489.07,825.69,27.348,100.0,15.0,3
1579.38,473.19,27.348,100.0,15.0,34
874.28,625.54,27.348,100.0,15.0,63
1485.04,841.29,27.348,100.0,15.0,1b
1498.87,847.16,27.348,100.0,15.0,1
1457.38,1043.5,27.348,100.0,15.0,204c
583.69,854.5,27.56,100.0,15.0,9
323.63,227.57,27.56,100.0,15.0,12
977.75,829.69,27.56,100.0,15.0,52
1425.56,1082.94,27.56,100.0,15.0,78
768.63,816.34,27.56,100.0,15.0,53
1470.88,1073.94,27.56,100.0,15.0,44
778.0,613.44,27.56,100.0,15.0,82
1573.69,569.0,27.56,100.0,15.0,27
1504.51,825.41,27.56,100.0,15.0,1c
798.63,778.69,27.56,100.0,15.0,15
1489.07,825.69,27.56,100.0,15.0,3
1579.38,473.19,27.56,100.0,15.0,34
874.28,625.54,27.56,100.0,15.0,63
1485.04,841.29,27.56,100.0,15.0,1b
1498.87,847.16,27.56,100.0,15.0,1
1457.38,1043.5,27.56,100.0,15.0,204c
583.69,854.5,27.772,100.0,15.0,9
323.63,227.57,27.772,100.0,15.0,12
977.75,829.69,27.772,100.0,15.0,52
1425.56,1082.94,27.772,100.0,15.0,78
768.63,816.34,27.772,100.0,15.0,53
1470.88,1073.94,27.772,100.0,15.0,44
778.0,613.44,27.772,100.0,15.0,82
1573.69,569.0,27.772,100.0,15.0,27
1504.51,825.41,27.772,100.0,15.0,1c
798.63,778.69,27.772,100.0,15.0,15
1489.07,825.69,27.772,100.0,15.0,3
1579.38,473.19,27.772,100.0,15.0,34
874.28,625.54,27.772,100.0,15.0,63
1485.04,841.29,27.772,100.0,15.0,1b
1498.87,847.16,27.772,100.0,15.0,1
1457.38,1043.5,27.772,100.0,15.0,204c
583.69,854.5,27.984,100.0,15.0,9
323.63,227.57,27.984,100.0,15.0,12
977.75,829.69,27.984,100.0,15.0,52
1425.56,1082.94,27.984,100.0,15.0,78
768.63,816.34,27.984,100.0,15.0,53
1470.88,1073.94,27.984,100.0,15.0,44
778.0,613.44,27.984,100.0,15.0,82
1573.69,569.0,27.984,100.0,15.0,27
1504.51,825.41,27.984,100.0,15.0,1c
798.63,778.69,27.984,100.0,15.0,15
1489.07,825.69,27.984,100.0,15.0,3
1579.38,473.19,27.984,100.0,15.0,34
874.28,625.54,27.984,100.0,15.0,63
1485.04,841.29,27.984,100.0,15.0,1b
1498.87,847.16,27.984,100.0,15.0,1
1457.38,1043.5,27.984,100.0,15.0,204c
583.69,854.5,28.196,100.0,15.0,9
323.63,227.57,28.196,100.0,15.0,12
977.75,829.69,28.196,100.0,15.0,52
1425.56,1082.94,28.196,100.0,15.0,78
768.63,816.34,28.196,100.0,15.0,53
1470.88,1073.94,28.196,100.0,15.0,44
778.0,613.44,28.196,100.0,15.0,82
1573.69,569.0,28.196,100.0,15.0,27
1504.51,825.41,28.196,100.0,15.0,1c
798.63,778.69,28.196,100.0,15.0,15
1489.07,825.69,28.196,100.0,15.0,3
1579.38,473.19,28.196,100.0,15.0,34
874.28,625.54,28.196,100.0,15.0,63
1485.04,841.29,28.196,100.0,15.0,1b
1498.87,847.16,28.196,100.0,15.0,1
1457.38,1043.5,28.196,100.0,15.0,204c
583.69,854.5,28.408,100.0,15.0,9
323.63,227.57,28.408,100.0,15.0,12
977.75,829.69,28.408,100.0,15.0,52
1425.56,1082.94,28.408,100.0,15.0,78
768.63,816.34,28.408,100.0,15.0,53
1470.88,1073.94,28.408,100.0,15.0,44
778.0,613.44,28.408,100.0,15.0,82
1573.69,569.0,28.408,100.0,15.0,27
1504.51,825.41,28.408,100.0,15.0,1c
798.63,778.69,28.408,100.0,15.0,15
1489.07,825.69,28.408,100.0,15.0,3
1579.38,473.19,28.408,100.0,15.0,34
874.28,625.54,28.408,100.0,15.0,63
1485.04,841.29,28.408,100.0,15.0,1b
1498.87,847.16,28.408,100.0,15.0,1
1457.38,1043.5,28.408,100.0,15.0,204c
583.69,854.5,28.62,100.0,15.0,9
323.63,227.57,28.62,100.0,15.0,12
977.75,829.69,28.62,100.0,15.0,52
1425.56,1082.94,28.62,100.0,15.0,78
768.63,816.34,28.62,100.0,15.0,53
1470.88,1073.94,28.62,100.0,15.0,44
778.0,613.44,28.62,100.0,15.0,82
1573.69,569.0,28.62,100.0,15.0,27
1504.51,825.41,28.62,100.0,15.0,1c
798.63,778.69,28.62,100.0,15.0,15
1489.07,825.69,28.62,100.0,15.0,3
1579.38,473.19,28.62,100.0,15.0,34
874.28,625.54,28.62,100.0,15.0,63
1485.04,841.29,28.62,100.0,15.0,1b
1498.87,847.16,28.62,100.0,15.0,1
1457.38,1043.5,28.62,100.0,15.0,204c
583.69,854.5,28.832,100.0,15.0,9
323.63,227.57,28.832,100.0,15.0,12
977.75,829.69,28.832,100.0,15.0,52
1425.56,1082.94,28.832,100.0,15.0,78
768.63,816.34,28.832,100.0,15.0,53
1470.88,1073.94,28.832,100.0,15.0,44
778.0,613.44,28.832,100.0,15.0,82
1573.69,569.0,28.832,100.0,15.0,27
1504.51,825.41,28.832,100.0,15.0,1c
798.63,778.69,28.832,100.0,15.0,15
1489.07,825.69,28.832,100.0,15.0,3
1579.38,473.19,28.832,100.0,15.0,34
874.28,625.54,28.832,100.0,15.0,63
1485.04,841.29,28.832,100.0,15.0,1b
1498.87,847.16,28.832,100.0,15.0,1
1457.38,1043.5,28.832,100.0,15.0,204c
583.69,854.5,29.044,100.0,15.0,9
323.63,227.57,29.044,100.0,15.0,12
977.75,829.69,29.044,100.0,15.0,52
1425.56,1082.94,29.044,100.0,15.0,78
768.63,816.34,29.044,100.0,15.0,53
1470.88,1073.94,29.044,100.0,15.0,44
778.0,613.44,29.044,100.0,15.0,82
1573.69,569.0,29.044,100.0,15.0,27
1504.51,825.41,29.044,100.0,15.0,1c
798.63,778.69,29.044,100.0,15.0,15
1489.07,825.69,29.044,100.0,15.0,3
1579.38,473.19,29.044,100.0,15.0,34
874.28,625.54,29.044,100.0,15.0,63
1485.04,841.29,29.044,100.0,15.0,1b
1498.87,847.16,29.044,100.0,15.0,1
1457.38,1043.5,29.044,100.0,15.0,204c
583.69,854.5,29.256,100.0,15.0,9
323.63,227.57,29.256,100.0,15.0,12
977.75,829.69,29.256,100.0,15.0,52
1425.56,1082.94,29.256,100.0,15.0,78
768.63,816.34,29.256,100.0,15.0,53
1470.88,1073.94,29.256,100.0,15.0,44
778.0,613.44,29.256,100.0,15.0,82
1573.69,569.0,29.256,100.0,15.0,27
1504.51,825.41,29.256,100.0,15.0,1c
798.63,778.69,29.256,100.0,15.0,15
1489.07,825.69,29.256,100.0,15.0,3
1579.38,473.19,29.256,100.0,15.0,34
874.28,625.54,29.256,100.0,15.0,63
1485.04,841.29,29.256,100.0,15.0,1b
1498.87,847.16,29.256,100.0,15.0,1
1457.38,1043.5,29.256,100.0,15.0,204c
583.69,854.5,29.468,100.0,15.0,9
323.63,227.57,29.468,100.0,15.0,12
977.75,829.69,29.468,100.0,15.0,52
1425.56,1082.94,29.468,100.0,15.0,78
768.63,816.34,29.468,100.0,15.0,53
1470.88,1073.94,29.468,100.0,15.0,44
778.0,613.44,29.468,100.0,15.0,82
1573.69,569.0,29.468,100.0,15.0,27
1504.51,825.41,29.468,100.0,15.0,1c
798.63,778.69,29.468,100.0,15.0,15
1489.07,825.69,29.468,100.0,15.0,3
1579.38,473.19,29.468,100.0,15.0,34
874.28,625.54,29.468,100.0,15.0,63
1485.04,841.29,29.468,100.0,15.0,1b
1498.87,847.16,29.468,100.0,15.0,1
1457.38,1043.5,29.468,100.0,15.0,204c
583.69,854.5,29.68,100.0,15.0,9
323.63,227.57,29.68,100.0,15.0,12
977.75,829.69,29.68,100.0,15.0,52
1425.56,1082.94,29.68,100.0,15.0,78
768.63,816.34,29.68,100.0,15.0,53
1470.88,1073.94,29.68,100.0,15.0,44
778.0,613.44,29.68,100.0,15.0,82
1573.69,569.0,29.68,100.0,15.0,27
1504.51,825.41,29.68,100.0,15.0,1c
798.63,778.69,29.68,100.0,15.0,15
1489.07,825.69,29.68,100.0,15.0,3
1579.38,473.19,29.68,100.0,15.0,34
874.28,625.54,29.68,100.0,15.0,63
1485.04,841.29,29.68,100.0,15.0,1b
1498.87,847.16,29.68,100.0,15.0,1
1457.38,1043.5,29.68,100.0,15.0,204c
583.69,854.5,29.892,100.0,15.0,9
323.63,227.57,29.892,100.0,15.0,12
977.75,829.69,29.892,100.0,15.0,52
1425.56,1082.94,29.892,100.0,15.0,78
768.63,816.34,29.892,100.0,15.0,53
1470.88,1073.94,29.892,100.0,15.0,44
778.0,613.44,29.892,100.0,15.0,82
1573.69,569.0,29.892,100.0,15.0,27
1504.51,825.41,29.892,100.0,15.0,1c
798.63,778.69,29.892,100.0,15.0,15
1489.07,825.69,29.892,100.0,15.0,3
1579.38,473.19,29.892,100.0,15.0,34
874.28,625.54,29.892,100.0,15.0,63
1485.04,841.29,29.892,100.0,15.0,1b
1498.87,847.16,29.892,100.0,15.0,1
1457.38,1043.5,29.892,100.0,15.0,204c
583.69,854.5,30.104,100.0,15.0,9
323.63,227.57,30.104,100.0,15.0,12
977.75,829.69,30.104,100.0,15.0,52
1425.56,1082.94,30.104,100.0,15.0,78
768.63,816.34,30.104,100.0,15.0,53
1470.88,1073.94,30.104,100.0,15.0,44
778.0,613.44,30.104,100.0,15.0,82
1573.69,569.0,30.104,100.0,15.0,27
1504.51,825.41,30.104,100.0,15.0,1c
798.63,778.69,30.104,100.0,15.0,15
1489.07,825.69,30.104,100.0,15.0,3
1579.38,473.19,30.104,100.0,15.0,34
874.28,625.54,30.104,100.0,15.0,63
1485.04,841.29,30.104,100.0,15.0,1b
1498.87,847.16,30.104,100.0,15.0,1
1457.38,1043.5,30.104,100.0,15.0,204c
583.69,854.5,30.316,100.0,15.0,9
323.63,227.57,30.316,100.0,15.0,12
977.75,829.69,30.316,100.0,15.0,52
1425.56,1082.94,30.316,100.0,15.0,78
768.63,816.34,30.316,100.0,15.0,53
1470.88,1073.94,30.316,100.0,15.0,44
778.0,613.44,30.316,100.0,15.0,82
1573.69,569.0,30.316,100.0,15.0,27
1504.51,825.41,30.316,100.0,15.0,1c
798.63,778.69,30.316,100.0,15.0,15
1489.07,825.69,30.316,100.0,15.0,3
1579.38,473.19,30.316,100.0,15.0,34
874.28,625.54,30.316,100.0,15.0,63
1485.04,841.29,30.316,100.0,15.0,1b
1498.87,847.16,30.316,100.0,15.0,1
1457.38,1043.5,30.316,100.0,15.0,204c
583.69,854.5,30.528,100.0,15.0,9
323.63,227.57,30.528,100.0,15.0,12
977.75,829.69,30.528,100.0,15.0,52
1425.56,1082.94,30.528,100.0,15.0,78
768.63,816.34,30.528,100.0,15.0,53
1470.88,1073.94,30.528,100.0,15.0,44
778.0,613.44,30.528,100.0,15.0,82
1573.69,569.0,30.528,100.0,15.0,27
1504.51,825.41,30.528,100.0,15.0,1c
798.63,778.69,30.528,100.0,15.0,15
1489.07,825.69,30.528,100.0,15.0,3
1579.38,473.19,30.528,100.0,15.0,34
874.28,625.54,30.528,100.0,15.0,63
1485.04,841.29,30.528,100.0,15.0,1b
1498.87,847.16,30.528,100.0,15.0,1
1457.38,1043.5,30.528,100.0,15.0,204c
583.69,854.5,30.74,100.0,15.0,9
323.63,227.57,30.74,100.0,15.0,12
977.75,829.69,30.74,100.0,15.0,52
1425.56,1082.94,30.74,100.0,15.0,78
768.63,816.34,30.74,100.0,15.0,53
1470.88,1073.94,30.74,100.0,15.0,44
778.0,613.44,30.74,100.0,15.0,82
1573.69,569.0,30.74,100.0,15.0,27
1504.51,825.41,30.74,100.0,15.0,1c
798.63,778.69,30.74,100.0,15.0,15
1489.07,825.69,30.74,100.0,15.0,3
1579.38,473.19,30.74,100.0,15.0,34
874.28,625.54,30.74,100.0,15.0,63
1485.04,841.29,30.74,100.0,15.0,1b
1498.87,847.16,30.74,100.0,15.0,1
1457.38,1043.5,30.74,100.0,15.0,204c
583.69,854.5,30.952,100.0,15.0,9
323.63,227.57,30.952,100.0,15.0,12
977.75,829.69,30.952,100.0,15.0,52
1425.56,1082.94,30.952,100.0,15.0,78
768.63,816.34,30.952,100.0,15.0,53
1470.88,1073.94,30.952,100.0,15.0,44
778.0,613.44,30.952,100.0,15.0,82
1573.69,569.0,30.952,100.0,15.0,27
1504.51,825.41,30.952,100.0,15.0,1c
798.63,778.69,30.952,100.0,15.0,15
1489.07,825.69,30.952,100.0,15.0,3
1579.38,473.19,30.952,100.0,15.0,34
874.28,625.54,30.952,100.0,15.0,63
1485.04,841.29,30.952,100.0,15.0,1b
1498.87,847.16,30.952,100.0,15.0,1
1457.38,1043.5,30.952,100.0,15.0,204c
583.69,854.5,31.164,100.0,15.0,9
323.63,227.57,31.164,100.0,15.0,12
977.75,829.69,31.164,100.0,15.0,52
1425.56,1082.94,31.164,100.0,15.0,78
768.63,816.34,31.164,100.0,15.0,53
1470.88,1073.94,31.164,100.0,15.0,44
778.0,613.44,31.164,100.0,15.0,82
1573.69,569.0,31.164,100.0,15.0,27
1504.51,825.41,31.164,100.0,15.0,1c
798.63,778.69,31.164,100.0,15.0,15
1489.07,825.69,31.164,100.0,15.0,3
1579.38,473.19,31.164,100.0,15.0,34
874.28,625.54,31.164,100.0,15.0,63
1485.04,841.29,31.164,100.0,15.0,1b
1498.87,847.16,31.164,100.0,15.0,1
1457.38,1043.5,31.164,100.0,15.0,204c
583.69,854.5,31.376,100.0,15.0,9
323.63,227.57,31.376,100.0,15.0,12
977.75,829.69,31.376,100.0,15.0,52
1425.56,1082.94,31.376,100.0,15.0,78
768.63,816.34,31.376,100.0,15.0,53
1470.88,1073.94,31.376,100.0,15.0,44
778.0,613.44,31.376,100.0,15.0,82
1573.69,569.0,31.376,100.0,15.0,27
1504.51,825.41,31.376,100.0,15.0,1c
798.63,778.69,31.376,100.0,15.0,15
1489.07,825.69,31.376,100.0,15.0,3
1579.38,473.19,31.376,100.0,15.0,34
874.28,625.54,31.376,100.0,15.0,63
1485.04,841.29,31.376,100.0,15.0,1b
1498.87,847.16,31.376,100.0,15.0,1
1457.38,1043.5,31.376,100.0,15.0,204c
583.69,854.5,31.588,100.0,15.0,9
323.63,227.57,31.588,100.0,15.0,12
977.75,829.69,31.588,100.0,15.0,52
1425.56,1082.94,31.588,100.0,15.0,78
768.63,816.34,31.588,100.0,15.0,53
1470.88,1073.94,31.588,100.0,15.0,44
778.0,613.44,31.588,100.0,15.0,82
1573.69,569.0,31.588,100.0,15.0,27
1504.51,825.41,31.588,100.0,15.0,1c
798.63,778.69,31.588,100.0,15.0,15
1489.07,825.69,31.588,100.0,15.0,3
1579.38,473.19,31.588,100.0,15.0,34
874.28,625.54,31.588,100.0,15.0,63
1485.04,841.29,31.588,100.0,15.0,1b
1498.87,847.16,31.588,100.0,15.0,1
1457.38,1043.5,31.588,100.0,15.0,204c
583.69,854.5,31.8,100.0,15.0,9
323.63,227.57,31.8,100.0,15.0,12
977.75,829.69,31.8,100.0,15.0,52
1425.56,1082.94,31.8,100.0,15.0,78
768.63,816.34,31.8,100.0,15.0,53
1470.88,1073.94,31.8,100.0,15.0,44
778.0,613.44,31.8,100.0,15.0,82
1573.69,569.0,31.8,100.0,15.0,27
1504.51,825.41,31.8,100.0,15.0,1c
798.63,778.69,31.8,100.0,15.0,15
1489.07,825.69,31.8,100.0,15.0,3
1579.38,473.19,31.8,100.0,15.0,34
874.28,625.54,31.8,100.0,15.0,63
1485.04,841.29,31.8,100.0,15.0,1b
1498.87,847.16,31.8,100.0,15.0,1
1457.38,1043.5,31.8,100.0,15.0,204c
583.69,854.5,32.012,100.0,15.0,9
323.63,227.57,32.012,100.0,15.0,12
977.75,829.69,32.012,100.0,15.0,52
1425.56,1082.94,32.012,100.0,15.0,78
768.63,816.34,32.012,100.0,15.0,53
1470.88,1073.94,32.012,100.0,15.0,44
778.0,613.44,32.012,100.0,15.0,82
1573.69,569.0,32.012,100.0,15.0,27
1504.51,825.41,32.012,100.0,15.0,1c
798.63,778.69,32.012,100.0,15.0,15
1489.07,825.69,32.012,100.0,15.0,3
1579.38,473.19,32.012,100.0,15.0,34
874.28,625.54,32.012,100.0,15.0,63
1485.04,841.29,32.012,100.0,15.0,1b
1498.87,847.16,32.012,100.0,15.0,1
